0,0,0,1,1,1,0,0,0,1,113
0,0,0,1,1,1,0,0,1,0,114
0,0,0,1,1,1,0,0,1,1,115
0,0,0,1,1,1,0,1,0,0,116
0,0,0,1,1,1,0,1,0,1,117
0,0,0,1,1,1,0,1,1,0,118
0,0,0,1,1,1,0,1,1,1,119
0,0,0,1,1,1,1,0,0,0,120
0,0,0,1,1,1,1,0,0,1,121
0,0,0,1,1,1,1,0,1,0,122
0,0,0,1,1,1,1,0,1,1,123
0,0,0,1,1,1,1,1,0,0,124
0,0,0,1,1,1,1,1,0,1,125
0,0,0,1,1,1,1,1,1,0,126
0,0,0,1,1,1,1,1,1,1,127
0,0,1,0,0,0,0,0,0,0,128
0,0,1,0,0,0,0,0,0,1,129
0,0,1,0,0,0,0,0,1,0,130
0,0,1,0,0,0,0,0,1,1,131
0,0,1,0,0,0,0,1,0,0,132
0,0,1,0,0,0,0,1,0,1,133
0,0,1,0,0,0,0,1,1,0,134
0,0,1,0,0,0,0,1,1,1,135
0,0,1,0,0,0,1,0,0,0,136
0,0,1,0,0,0,1,0,0,1,137
0,0,1,0,0,0,1,0,1,0,138
0,0,1,0,0,0,1,0,1,1,139
0,0,1,0,0,0,1,1,0,0,140
0,0,1,0,0,0,1,1,0,1,141
0,0,1,0,0,0,1,1,1,0,142
0,0,1,0,0,0,1,1,1,1,143
0,0,1,0,0,1,0,0,0,0,144
0,0,1,0,0,1,0,0,0,1,145
0,0,1,0,0,1,0,0,1,0,146
0,0,1,0,0,1,0,0,1,1,147
0,0,1,0,0,1,0,1,0,0,148
0,0,1,0,0,1,0,1,0,1,149
0,0,1,0,0,1,0,1,1,0,150
0,0,1,0,0,1,0,1,1,1,151
0,0,1,0,0,1,1,0,0,0,152
0,0,1,0,0,1,1,0,0,1,153
0,0,1,0,0,1,1,0,1,0,154
0,0,1,0,0,1,1,0,1,1,155
0,0,1,0,0,1,1,1,0,0,156
0,0,1,0,0,1,1,1,0,1,157
0,0,1,0,0,1,1,1,1,0,158
0,0,1,0,0,1,1,1,1,1,159
0,0,1,0,1,0,0,0,0,0,160
0,0,1,0,1,0,0,0,0,1,161
0,0,1,0,1,0,0,0,1,0,162
0,0,1,0,1,0,0,0,1,1,163
0,0,1,0,1,0,0,1,0,0,164
0,0,1,0,1,0,0,1,0,1,165
0,0,1,0,1,0,0,1,1,0,166
0,0,1,0,1,0,0,1,1,1,167
0,0,1,0,1,0,1,0,0,0,168
0,0,1,0,1,0,1,0,0,1,169
0,0,1,0,1,0,1,0,1,0,170
0,0,1,0,1,0,1,0,1,1,171
0,0,1,0,1,0,1,1,0,0,172
0,0,1,0,1,0,1,1,0,1,173
0,0,1,0,1,0,1,1,1,0,174
0,0,1,0,1,0,1,1,1,1,175
0,0,1,0,1,1,0,0,0,0,176
0,0,1,0,1,1,0,0,0,1,177
0,0,1,0,1,1,0,0,1,0,178
0,0,1,0,1,1,0,0,1,1,179
0,0,1,0,1,1,0,1,0,0,180
0,0,1,0,1,1,0,1,0,1,181
0,0,1,0,1,1,0,1,1,0,182
0,0,1,0,1,1,0,1,1,1,183
0,0,1,0,1,1,1,0,0,0,184
0,0,1,0,1,1,1,0,0,1,185
0,0,1,0,1,1,1,0,1,0,186
0,0,1,0,1,1,1,0,1,1,187
0,0,1,0,1,1,1,1,0,0,188
0,0,1,0,1,1,1,1,0,1,189
0,0,1,0,1,1,1,1,1,0,190
0,0,1,0,1,1,1,1,1,1,191
0,0,1,1,0,0,0,0,0,0,192
0,0,1,1,0,0,0,0,0,1,193
0,0,1,1,0,0,0,0,1,0,194
0,0,1,1,0,0,0,0,1,1,195
0,0,1,1,0,0,0,1,0,0,196
0,0,1,1,0,0,0,1,0,1,197
0,0,1,1,0,0,0,1,1,0,198
0,0,1,1,0,0,0,1,1,1,199
0,0,1,1,0,0,1,0,0,0,200
0,0,1,1,0,0,1,0,0,1,201
0,0,1,1,0,0,1,0,1,0,202
0,0,1,1,0,0,1,0,1,1,203
0,0,1,1,0,0,1,1,0,0,204
0,0,1,1,0,0,1,1,0,1,205
0,0,1,1,0,0,1,1,1,0,206
0,0,1,1,0,0,1,1,1,1,207
0,0,1,1,0,1,0,0,0,0,208
0,0,1,1,0,1,0,0,0,1,209
0,0,1,1,0,1,0,0,1,0,210
0,0,1,1,0,1,0,0,1,1,211
0,0,1,1,0,1,0,1,0,0,212
0,0,1,1,0,1,0,1,0,1,213
0,0,1,1,0,1,0,1,1,0,214
0,0,1,1,0,1,0,1,1,1,215
0,0,1,1,0,1,1,0,0,0,216
0,0,1,1,0,1,1,0,0,1,217
0,0,1,1,0,1,1,0,1,0,218
0,0,1,1,0,1,1,0,1,1,219
0,0,1,1,0,1,1,1,0,0,220
0,0,1,1,0,1,1,1,0,1,221
0,0,1,1,0,1,1,1,1,0,222
0,0,1,1,0,1,1,1,1,1,223
0,0,1,1,1,0,0,0,0,0,224
0,0,1,1,1,0,0,0,0,1,225
0,0,1,1,1,0,0,0,1,0,226
0,0,1,1,1,0,0,0,1,1,227
0,0,1,1,1,0,0,1,0,0,228
0,0,1,1,1,0,0,1,0,1,229
0,0,1,1,1,0,0,1,1,0,230
0,0,1,1,1,0,0,1,1,1,231
0,0,1,1,1,0,1,0,0,0,232
0,0,1,1,1,0,1,0,0,1,233
0,0,1,1,1,0,1,0,1,0,234
0,0,1,1,1,0,1,0,1,1,235
0,0,1,1,1,0,1,1,0,0,236
0,0,1,1,1,0,1,1,0,1,237
0,0,1,1,1,0,1,1,1,0,238
0,0,1,1,1,0,1,1,1,1,239
0,0,1,1,1,1,0,0,0,0,240
0,0,1,1,1,1,0,0,0,1,241
0,0,1,1,1,1,0,0,1,0,242
0,0,1,1,1,1,0,0,1,1,243
0,0,1,1,1,1,0,1,0,0,244
0,0,1,1,1,1,0,1,0,1,245
0,0,1,1,1,1,0,1,1,0,246
0,0,1,1,1,1,0,1,1,1,247
0,0,1,1,1,1,1,0,0,0,248
0,0,1,1,1,1,1,0,0,1,249
0,0,1,1,1,1,1,0,1,0,250
0,0,1,1,1,1,1,0,1,1,251
0,0,1,1,1,1,1,1,0,0,252
0,0,1,1,1,1,1,1,0,1,253
0,0,1,1,1,1,1,1,1,0,254
0,0,1,1,1,1,1,1,1,1,255
0,1,0,0,0,0,0,0,0,0,256
0,1,0,0,0,0,0,0,0,1,257
0,1,0,0,0,0,0,0,1,0,258
0,1,0,0,0,0,0,0,1,1,259
0,1,0,0,0,0,0,1,0,0,260
0,1,0,0,0,0,0,1,0,1,261
0,1,0,0,0,0,0,1,1,0,262
0,1,0,0,0,0,0,1,1,1,263
0,1,0,0,0,0,1,0,0,0,264
0,1,0,0,0,0,1,0,0,1,265
0,1,0,0,0,0,1,0,1,0,266
0,1,0,0,0,0,1,0,1,1,267
0,1,0,0,0,0,1,1,0,0,268
0,1,0,0,0,0,1,1,0,1,269
0,1,0,0,0,0,1,1,1,0,270
0,1,0,0,0,0,1,1,1,1,271
0,1,0,0,0,1,0,0,0,0,272
0,1,0,0,0,1,0,0,0,1,273
0,1,0,0,0,1,0,0,1,0,274
0,1,0,0,0,1,0,0,1,1,275
0,1,0,0,0,1,0,1,0,0,276
0,1,0,0,0,1,0,1,0,1,277
0,1,0,0,0,1,0,1,1,0,278
0,1,0,0,0,1,0,1,1,1,279
0,1,0,0,0,1,1,0,0,0,280
0,1,0,0,0,1,1,0,0,1,281
0,1,0,0,0,1,1,0,1,0,282
0,1,0,0,0,1,1,0,1,1,283
0,1,0,0,0,1,1,1,0,0,284
0,1,0,0,0,1,1,1,0,1,285
0,1,0,0,0,1,1,1,1,0,286
0,1,0,0,0,1,1,1,1,1,287
0,1,0,0,1,0,0,0,0,0,288
0,1,0,0,1,0,0,0,0,1,289
0,1,0,0,1,0,0,0,1,0,290
0,1,0,0,1,0,0,0,1,1,291
0,1,0,0,1,0,0,1,0,0,292
0,1,0,0,1,0,0,1,0,1,293
0,1,0,0,1,0,0,1,1,0,294
0,1,0,0,1,0,0,1,1,1,295
0,1,0,0,1,0,1,0,0,0,296
0,1,0,0,1,0,1,0,0,1,297
0,1,0,0,1,0,1,0,1,0,298
0,1,0,0,1,0,1,0,1,1,299
0,1,0,0,1,0,1,1,0,0,300
0,1,0,0,1,0,1,1,0,1,301
0,1,0,0,1,0,1,1,1,0,302
0,1,0,0,1,0,1,1,1,1,303
0,1,0,0,1,1,0,0,0,0,304
0,1,0,0,1,1,0,0,0,1,305
0,1,0,0,1,1,0,0,1,0,306
0,1,0,0,1,1,0,0,1,1,307
0,1,0,0,1,1,0,1,0,0,308
0,1,0,0,1,1,0,1,0,1,309
0,1,0,0,1,1,0,1,1,0,310
0,1,0,0,1,1,0,1,1,1,311
0,1,0,0,1,1,1,0,0,0,312
0,1,0,0,1,1,1,0,0,1,313
0,1,0,0,1,1,1,0,1,0,314
0,1,0,0,1,1,1,0,1,1,315
0,1,0,0,1,1,1,1,0,0,316
0,1,0,0,1,1,1,1,0,1,317
0,1,0,0,1,1,1,1,1,0,318
0,1,0,0,1,1,1,1,1,1,319
0,1,0,1,0,0,0,0,0,0,320
0,1,0,1,0,0,0,0,0,1,321
0,1,0,1,0,0,0,0,1,0,322
0,1,0,1,0,0,0,0,1,1,323
0,1,0,1,0,0,0,1,0,0,324
0,1,0,1,0,0,0,1,0,1,325
0,1,0,1,0,0,0,1,1,0,326
0,1,0,1,0,0,0,1,1,1,327
0,1,0,1,0,0,1,0,0,0,328
0,1,0,1,0,0,1,0,0,1,329
0,1,0,1,0,0,1,0,1,0,330
0,1,0,1,0,0,1,0,1,1,331
0,1,0,1,0,0,1,1,0,0,332
0,1,0,1,0,0,1,1,0,1,333
0,1,0,1,0,0,1,1,1,0,334
0,1,0,1,0,0,1,1,1,1,335
0,1,0,1,0,1,0,0,0,0,336
0,1,0,1,0,1,0,0,0,1,337
0,1,0,1,0,1,0,0,1,0,338
0,1,0,1,0,1,0,0,1,1,339
0,1,0,1,0,1,0,1,0,0,340
0,1,0,1,0,1,0,1,0,1,341
0,1,0,1,0,1,0,1,1,0,342
0,1,0,1,0,1,0,1,1,1,343
0,1,0,1,0,1,1,0,0,0,344
0,1,0,1,0,1,1,0,0,1,345
0,1,0,1,0,1,1,0,1,0,346
0,1,0,1,0,1,1,0,1,1,347
0,1,0,1,0,1,1,1,0,0,348
0,1,0,1,0,1,1,1,0,1,349
0,1,0,1,0,1,1,1,1,0,350
0,1,0,1,0,1,1,1,1,1,351
0,1,0,1,1,0,0,0,0,0,352
0,1,0,1,1,0,0,0,0,1,353
0,1,0,1,1,0,0,0,1,0,354
0,1,0,1,1,0,0,0,1,1,355
0,1,0,1,1,0,0,1,0,0,356
0,1,0,1,1,0,0,1,0,1,357
0,1,0,1,1,0,0,1,1,0,358
0,1,0,1,1,0,0,1,1,1,359
0,1,0,1,1,0,1,0,0,0,360
0,1,0,1,1,0,1,0,0,1,361
0,1,0,1,1,0,1,0,1,0,362
0,1,0,1,1,0,1,0,1,1,363
0,1,0,1,1,0,1,1,0,0,364
0,1,0,1,1,0,1,1,0,1,365
0,1,0,1,1,0,1,1,1,0,366
0,1,0,1,1,0,1,1,1,1,367
0,1,0,1,1,1,0,0,0,0,368
0,1,0,1,1,1,0,0,0,1,369
0,1,0,1,1,1,0,0,1,0,370
0,1,0,1,1,1,0,0,1,1,371
0,1,0,1,1,1,0,1,0,0,372
0,1,0,1,1,1,0,1,0,1,373
0,1,0,1,1,1,0,1,1,0,374
0,1,0,1,1,1,0,1,1,1,375
0,1,0,1,1,1,1,0,0,0,376
0,1,0,1,1,1,1,0,0,1,377
0,1,0,1,1,1,1,0,1,0,378
0,1,0,1,1,1,1,0,1,1,379
0,1,0,1,1,1,1,1,0,0,380
0,1,0,1,1,1,1,1,0,1,381
0,1,0,1,1,1,1,1,1,0,382
0,1,0,1,1,1,1,1,1,1,383
0,1,1,0,0,0,0,0,0,0,384
0,1,1,0,0,0,0,0,0,1,385
0,1,1,0,0,0,0,0,1,0,386
0,1,1,0,0,0,0,0,1,1,387
0,1,1,0,0,0,0,1,0,0,388
0,1,1,0,0,0,0,1,0,1,389
0,1,1,0,0,0,0,1,1,0,390
0,1,1,0,0,0,0,1,1,1,391
0,1,1,0,0,0,1,0,0,0,392
0,1,1,0,0,0,1,0,0,1,393
0,1,1,0,0,0,1,0,1,0,394
0,1,1,0,0,0,1,0,1,1,395
0,1,1,0,0,0,1,1,0,0,396
0,1,1,0,0,0,1,1,0,1,397
0,1,1,0,0,0,1,1,1,0,398
0,1,1,0,0,0,1,1,1,1,399
0,1,1,0,0,1,0,0,0,0,400
0,1,1,0,0,1,0,0,0,1,401
0,1,1,0,0,1,0,0,1,0,402
0,1,1,0,0,1,0,0,1,1,403
0,1,1,0,0,1,0,1,0,0,404
0,1,1,0,0,1,0,1,0,1,405
0,1,1,0,0,1,0,1,1,0,406
0,1,1,0,0,1,0,1,1,1,407
0,1,1,0,0,1,1,0,0,0,408
0,1,1,0,0,1,1,0,0,1,409
0,1,1,0,0,1,1,0,1,0,410
0,1,1,0,0,1,1,0,1,1,411
0,1,1,0,0,1,1,1,0,0,412
0,1,1,0,0,1,1,1,0,1,413
0,1,1,0,0,1,1,1,1,0,414
0,1,1,0,0,1,1,1,1,1,415
0,1,1,0,1,0,0,0,0,0,416
0,1,1,0,1,0,0,0,0,1,417
0,1,1,0,1,0,0,0,1,0,418
0,1,1,0,1,0,0,0,1,1,419
0,1,1,0,1,0,0,1,0,0,420
0,1,1,0,1,0,0,1,0,1,421
0,1,1,0,1,0,0,1,1,0,422
0,1,1,0,1,0,0,1,1,1,423
0,1,1,0,1,0,1,0,0,0,424
0,1,1,0,1,0,1,0,0,1,425
0,1,1,0,1,0,1,0,1,0,426
0,1,1,0,1,0,1,0,1,1,427
0,1,1,0,1,0,1,1,0,0,428
0,1,1,0,1,0,1,1,0,1,429
0,1,1,0,1,0,1,1,1,0,430
0,1,1,0,1,0,1,1,1,1,431
0,1,1,0,1,1,0,0,0,0,432
0,1,1,0,1,1,0,0,0,1,433
0,1,1,0,1,1,0,0,1,0,434
0,1,1,0,1,1,0,0,1,1,435
0,1,1,0,1,1,0,1,0,0,436
0,1,1,0,1,1,0,1,0,1,437
0,1,1,0,1,1,0,1,1,0,438
0,1,1,0,1,1,0,1,1,1,439
0,1,1,0,1,1,1,0,0,0,440
0,1,1,0,1,1,1,0,0,1,441
0,1,1,0,1,1,1,0,1,0,442
0,1,1,0,1,1,1,0,1,1,443
0,1,1,0,1,1,1,1,0,0,444
0,1,1,0,1,1,1,1,0,1,445
0,1,1,0,1,1,1,1,1,0,446
0,1,1,0,1,1,1,1,1,1,447
0,1,1,1,0,0,0,0,0,0,448
0,1,1,1,0,0,0,0,0,1,449
0,1,1,1,0,0,0,0,1,0,450
0,1,1,1,0,0,0,0,1,1,451
0,1,1,1,0,0,0,1,0,0,452
0,1,1,1,0,0,0,1,0,1,453
0,1,1,1,0,0,0,1,1,0,454
0,1,1,1,0,0,0,1,1,1,455
0,1,1,1,0,0,1,0,0,0,456
0,1,1,1,0,0,1,0,0,1,457
0,1,1,1,0,0,1,0,1,0,458
0,1,1,1,0,0,1,0,1,1,459
0,1,1,1,0,0,1,1,0,0,460
0,1,1,1,0,0,1,1,0,1,461
0,1,1,1,0,0,1,1,1,0,462
0,1,1,1,0,0,1,1,1,1,463
0,1,1,1,0,1,0,0,0,0,464
0,1,1,1,0,1,0,0,0,1,465
0,1,1,1,0,1,0,0,1,0,466
0,1,1,1,0,1,0,0,1,1,467
0,1,1,1,0,1,0,1,0,0,468
0,1,1,1,0,1,0,1,0,1,469
0,1,1,1,0,1,0,1,1,0,470
0,1,1,1,0,1,0,1,1,1,471
0,1,1,1,0,1,1,0,0,0,472
0,1,1,1,0,1,1,0,0,1,473
0,1,1,1,0,1,1,0,1,0,474
0,1,1,1,0,1,1,0,1,1,475
0,1,1,1,0,1,1,1,0,0,476
0,1,1,1,0,1,1,1,0,1,477
0,1,1,1,0,1,1,1,1,0,478
0,1,1,1,0,1,1,1,1,1,479
0,1,1,1,1,0,0,0,0,0,480
0,1,1,1,1,0,0,0,0,1,481
0,1,1,1,1,0,0,0,1,0,482
0,1,1,1,1,0,0,0,1,1,483
0,1,1,1,1,0,0,1,0,0,484
0,1,1,1,1,0,0,1,0,1,485
0,1,1,1,1,0,0,1,1,0,486
0,1,1,1,1,0,0,1,1,1,487
0,1,1,1,1,0,1,0,0,0,488
0,1,1,1,1,0,1,0,0,1,489
0,1,1,1,1,0,1,0,1,0,490
0,1,1,1,1,0,1,0,1,1,491
0,1,1,1,1,0,1,1,0,0,492
0,1,1,1,1,0,1,1,0,1,493
0,1,1,1,1,0,1,1,1,0,494
0,1,1,1,1,0,1,1,1,1,495
0,1,1,1,1,1,0,0,0,0,496
0,1,1,1,1,1,0,0,0,1,497
0,1,1,1,1,1,0,0,1,0,498
0,1,1,1,1,1,0,0,1,1,499
0,1,1,1,1,1,0,1,0,0,500
0,1,1,1,1,1,0,1,0,1,501
0,1,1,1,1,1,0,1,1,0,502
0,1,1,1,1,1,0,1,1,1,503
0,1,1,1,1,1,1,0,0,0,504
0,1,1,1,1,1,1,0,0,1,505
0,1,1,1,1,1,1,0,1,0,506
0,1,1,1,1,1,1,0,1,1,507
0,1,1,1,1,1,1,1,0,0,508
0,1,1,1,1,1,1,1,0,1,509
0,1,1,1,1,1,1,1,1,0,510
0,1,1,1,1,1,1,1,1,1,511
1,0,0,0,0,0,0,0,0,0,512
1,0,0,0,0,0,0,0,0,1,513
1,0,0,0,0,0,0,0,1,0,514
1,0,0,0,0,0,0,0,1,1,515
1,0,0,0,0,0,0,1,0,0,516
1,0,0,0,0,0,0,1,0,1,517
1,0,0,0,0,0,0,1,1,0,518
1,0,0,0,0,0,0,1,1,1,519
1,0,0,0,0,0,1,0,0,0,520
1,0,0,0,0,0,1,0,0,1,521
1,0,0,0,0,0,1,0,1,0,522
1,0,0,0,0,0,1,0,1,1,523
1,0,0,0,0,0,1,1,0,0,524
1,0,0,0,0,0,1,1,0,1,525
1,0,0,0,0,0,1,1,1,0,526
1,0,0,0,0,0,1,1,1,1,527
1,0,0,0,0,1,0,0,0,0,528
1,0,0,0,0,1,0,0,0,1,529
1,0,0,0,0,1,0,0,1,0,530
1,0,0,0,0,1,0,0,1,1,531
1,0,0,0,0,1,0,1,0,0,532
1,0,0,0,0,1,0,1,0,1,533
1,0,0,0,0,1,0,1,1,0,534
1,0,0,0,0,1,0,1,1,1,535
1,0,0,0,0,1,1,0,0,0,536
1,0,0,0,0,1,1,0,0,1,537
1,0,0,0,0,1,1,0,1,0,538
1,0,0,0,0,1,1,0,1,1,539
1,0,0,0,0,1,1,1,0,0,540
1,0,0,0,0,1,1,1,0,1,541
1,0,0,0,0,1,1,1,1,0,542
1,0,0,0,0,1,1,1,1,1,543
1,0,0,0,1,0,0,0,0,0,544
1,0,0,0,1,0,0,0,0,1,545
1,0,0,0,1,0,0,0,1,0,546
1,0,0,0,1,0,0,0,1,1,547
1,0,0,0,1,0,0,1,0,0,548
1,0,0,0,1,0,0,1,0,1,549
1,0,0,0,1,0,0,1,1,0,550
1,0,0,0,1,0,0,1,1,1,551
1,0,0,0,1,0,1,0,0,0,552
1,0,0,0,1,0,1,0,0,1,553
1,0,0,0,1,0,1,0,1,0,554
1,0,0,0,1,0,1,0,1,1,555
1,0,0,0,1,0,1,1,0,0,556
1,0,0,0,1,0,1,1,0,1,557
1,0,0,0,1,0,1,1,1,0,558
1,0,0,0,1,0,1,1,1,1,559
1,0,0,0,1,1,0,0,0,0,560
1,0,0,0,1,1,0,0,0,1,561
1,0,0,0,1,1,0,0,1,0,562
1,0,0,0,1,1,0,0,1,1,563
1,0,0,0,1,1,0,1,0,0,564
1,0,0,0,1,1,0,1,0,1,565
1,0,0,0,1,1,0,1,1,0,566
1,0,0,0,1,1,0,1,1,1,567
1,0,0,0,1,1,1,0,0,0,568
1,0,0,0,1,1,1,0,0,1,569
1,0,0,0,1,1,1,0,1,0,570
1,0,0,0,1,1,1,0,1,1,571
1,0,0,0,1,1,1,1,0,0,572
1,0,0,0,1,1,1,1,0,1,573
1,0,0,0,1,1,1,1,1,0,574
1,0,0,0,1,1,1,1,1,1,575
1,0,0,1,0,0,0,0,0,0,576
1,0,0,1,0,0,0,0,0,1,577
1,0,0,1,0,0,0,0,1,0,578
1,0,0,1,0,0,0,0,1,1,579
1,0,0,1,0,0,0,1,0,0,580
1,0,0,1,0,0,0,1,0,1,581
1,0,0,1,0,0,0,1,1,0,582
1,0,0,1,0,0,0,1,1,1,583
1,0,0,1,0,0,1,0,0,0,584
1,0,0,1,0,0,1,0,0,1,585
1,0,0,1,0,0,1,0,1,0,586
1,0,0,1,0,0,1,0,1,1,587
1,0,0,1,0,0,1,1,0,0,588
1,0,0,1,0,0,1,1,0,1,589
1,0,0,1,0,0,1,1,1,0,590
1,0,0,1,0,0,1,1,1,1,591
1,0,0,1,0,1,0,0,0,0,592
1,0,0,1,0,1,0,0,0,1,593
1,0,0,1,0,1,0,0,1,0,594
1,0,0,1,0,1,0,0,1,1,595
1,0,0,1,0,1,0,1,0,0,596
1,0,0,1,0,1,0,1,0,1,597
1,0,0,1,0,1,0,1,1,0,598
1,0,0,1,0,1,0,1,1,1,599
1,0,0,1,0,1,1,0,0,0,600
1,0,0,1,0,1,1,0,0,1,601
1,0,0,1,0,1,1,0,1,0,602
1,0,0,1,0,1,1,0,1,1,603
1,0,0,1,0,1,1,1,0,0,604
1,0,0,1,0,1,1,1,0,1,605
1,0,0,1,0,1,1,1,1,0,606
1,0,0,1,0,1,1,1,1,1,607
1,0,0,1,1,0,0,0,0,0,608
1,0,0,1,1,0,0,0,0,1,609
1,0,0,1,1,0,0,0,1,0,610
1,0,0,1,1,0,0,0,1,1,611
1,0,0,1,1,0,0,1,0,0,612
1,0,0,1,1,0,0,1,0,1,613
1,0,0,1,1,0,0,1,1,0,614
1,0,0,1,1,0,0,1,1,1,615
1,0,0,1,1,0,1,0,0,0,616
1,0,0,1,1,0,1,0,0,1,617
1,0,0,1,1,0,1,0,1,0,618
1,0,0,1,1,0,1,0,1,1,619
1,0,0,1,1,0,1,1,0,0,620
1,0,0,1,1,0,1,1,0,1,621
1,0,0,1,1,0,1,1,1,0,622
1,0,0,1,1,0,1,1,1,1,623
1,0,0,1,1,1,0,0,0,0,624
1,0,0,1,1,1,0,0,0,1,625
1,0,0,1,1,1,0,0,1,0,626
1,0,0,1,1,1,0,0,1,1,627
1,0,0,1,1,1,0,1,0,0,628
1,0,0,1,1,1,0,1,0,1,629
1,0,0,1,1,1,0,1,1,0,630
1,0,0,1,1,1,0,1,1,1,631
1,0,0,1,1,1,1,0,0,0,632
1,0,0,1,1,1,1,0,0,1,633
